increment,branch,stress_component,order,directions,direction_pattern,step_factor,step,fd_value,fd_value_normalized,invariant_across_stencil,oti_derivative,reference_classification,nominal_branch,node_branches,branch_consistent,min_branch_margin,min_branch_margin_unavailable_reason,admissible,rejection_reason
4,inelastic,3,4,1|1|2|2,mixed,4.0,0.00016,-15771304819607.445,-0.0657137700816977,False,-12674714048652.506,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,3,4,1|1|2|2,mixed,2.0,8e-05,-12712843749908.676,-0.05297018229128616,False,-12674714048652.506,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,3,4,1|1|2|2,mixed,1.0,4e-05,-12712843632261.36,-0.052970181801089006,False,-12674714048652.506,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,3,4,1|1|2|2,mixed,0.5,2e-05,-12712844021991.75,-0.052970183424965636,False,-12674714048652.506,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,3,4,1|1|2|2,mixed,0.25,1e-05,-12712852260412.0,-0.05297021775171668,False,-12674714048652.506,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,3,4,1|1|2|2,mixed,0.125,5e-06,-12712759565824.0,-0.05296983152426668,False,-12674714048652.506,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,3,4,1|1|2|2,mixed,0.0625,2.5e-06,-12705952696320.0,-0.05294146956800001,False,-12674714048652.506,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,4,4,1|1|2|2,mixed,16.0,0.00064,-34069024470414.914,-0.14195426862672886,False,7075422998612.05,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,4,4,1|1|2|2,mixed,8.0,0.00032,57935195634609.65,0.24139664847754022,False,7075422998612.05,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,4,4,1|1|2|2,mixed,4.0,0.00016,10672118947722.008,0.044467162282175045,False,7075422998612.05,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,4,4,1|1|2|2,mixed,2.0,8e-05,6257880546579.266,0.02607450227741361,False,7075422998612.05,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,4,4,1|1|2|2,mixed,1.0,4e-05,6257880479486.147,0.02607450199785895,False,7075422998612.05,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,4,4,1|1|2|2,mixed,0.5,2e-05,6257880429199.422,0.026074501788330928,False,7075422998612.05,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,4,4,1|1|2|2,mixed,0.25,1e-05,6257881729860.5,0.026074507207752087,False,7075422998612.05,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,4,4,1|1|2|2,mixed,0.125,5e-06,6257883254872.0,0.02607451356196667,False,7075422998612.05,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,4,4,1|1|2|2,mixed,0.0625,2.5e-06,6257307427264.0,0.02607211428026667,False,7075422998612.05,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,1,2,1|2,mixed,16.0,0.00064,13722923.096222501,0.057178846234260415,False,-9014018.068385575,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,1,2,1|2,mixed,8.0,0.00032,-32500218.87635662,-0.1354175786514859,False,-9014018.068385575,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,1,2,1|2,mixed,4.0,0.00016,-10840208.862285664,-0.045167536926190265,False,-9014018.068385575,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,1,2,1|2,mixed,2.0,8e-05,-9046178.194351772,-0.037692409143132384,False,-9014018.068385575,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,1,2,1|2,mixed,1.0,4e-05,-9046178.211064199,-0.037692409212767494,False,-9014018.068385575,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,1,2,1|2,mixed,0.5,2e-05,-9046178.211309794,-0.03769240921379081,False,-9014018.068385575,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,1,2,1|2,mixed,0.25,1e-05,-9046178.211040266,-0.037692409212667775,False,-9014018.068385575,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,1,2,1|2,mixed,0.125,5e-06,-9046178.21064356,-0.03769240921101483,False,-9014018.068385575,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,1,2,1|2,mixed,0.0625,2.5e-06,-9046178.215043664,-0.0376924092293486,False,-9014018.068385575,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,2,2,1|2,mixed,16.0,0.00064,-16467645.529774703,-0.0686151897073946,False,4292369.257899984,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,2,2,1|2,mixed,8.0,0.00032,25690565.97842073,0.10704402491008637,False,4292369.257899984,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,2,2,1|2,mixed,4.0,0.00016,6034277.9834706765,0.025142824931127815,False,4292369.257899984,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,2,2,1|2,mixed,2.0,8e-05,4319731.79310359,0.01799888247126496,False,4292369.257899984,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,2,2,1|2,mixed,1.0,4e-05,4319731.81817042,0.01799888257571008,False,4292369.257899984,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,2,2,1|2,mixed,0.5,2e-05,4319731.818398724,0.017998882576661348,False,4292369.257899984,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,2,2,1|2,mixed,0.25,1e-05,4319731.81834267,0.01799888257642779,False,4292369.257899984,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,2,2,1|2,mixed,0.125,5e-06,4319731.8190195495,0.017998882579248122,False,4292369.257899984,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,2,2,1|2,mixed,0.0625,2.5e-06,4319731.81465973,0.017998882561082206,False,4292369.257899984,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,3,2,1|2,mixed,16.0,0.00064,2744722.4335519075,0.011436343473132948,False,4721648.810485585,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,3,2,1|2,mixed,8.0,0.00032,6809652.897935557,0.028373553741398154,False,4721648.810485585,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,3,2,1|2,mixed,4.0,0.00016,4805930.878815361,0.020024711995064004,False,4721648.810485585,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,3,2,1|2,mixed,2.0,8e-05,4726446.401269464,0.0196935266719561,False,4721648.810485585,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,3,2,1|2,mixed,1.0,4e-05,4726446.39289513,0.01969352663706304,False,4721648.810485585,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,3,2,1|2,mixed,0.5,2e-05,4726446.392837624,0.019693526636823434,False,4721648.810485585,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,3,2,1|2,mixed,0.25,1e-05,4726446.392998042,0.01969352663749184,False,4721648.810485585,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,3,2,1|2,mixed,0.125,5e-06,4726446.392352417,0.019693526634801735,False,4721648.810485585,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,3,2,1|2,mixed,0.0625,2.5e-06,4726446.391734928,0.019693526632228862,False,4721648.810485585,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
4,inelastic,4,2,1|2,mixed,16.0,0.00064,-1907276.6583070648,-0.007946986076279436,False,-3329197.794396146,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,4,2,1|2,mixed,8.0,0.00032,-4352126.280342258,-0.018133859501426073,False,-3329197.794396146,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
4,inelastic,4,2,1|2,mixed,4.0,0.00016,-3049273.756678132,-0.012705307319492215,False,-3329197.794396146,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
